,titulo,artista,letras
968,Bloco da Solidão,Maysa," Angústia, solidão. Um triste adeus em cada mão. Lá vai meu bloco, vai. Só desse jeito é que ele sai. Na frente sigo eu. Levo o estandarte de um amor. Amor que se perdeu. No carnaval lá vai meu bloco. Lá vou eu também, mais uma vez sem ter ninguém. No Sábado e Domingo, segunda e terçafeira. E quartafeira vem, o ano inteiro, é todo assim. Por isso quando eu passar, batam palmas pra mim. Aplaudam quem sorrir trazendo lágrimas no olhar. Merece uma homenagem quem tem forças pra cantar. Tão grande é a minha dor pede passagem quando sai. Comigo só, lá vai meu bloco, vai.... Tão grande é a minha dor pede passagem quando sai. Comigo só, lá vai meu bloco, vai.... Lá vai meu bloco, vai.... Lá vai meu bloco, vai....  "
969,Viver Em Paz,Maysa," Dizer adeus aos sonhos meus, caminhar. Viver em paz e nunca mais no amor pensar. Vou procurar na solidão tranquilizar o coração. Tantos amores, falsos carinhos. Lembramme as flores com seus espinhos. Se perguntarem por mim, dirás. Que estou bem longe, vivendo em paz. Dizer adeus aos sonhos meus, caminhar. Viver em paz e nunca mais no amor pensar. Vou procurar na solidão tranquilizar o coração. Tantos amores, falsos carinhos. Lembramme as flores com seus espinhos. Se perguntarem por mim, dirás. Que estou bem longe, vivendo em paz.  "
970,Quem Diz Sabe,João Donato," Quem diz que sabe. Que entende tudo da vida. Que o amor não tem mais segredo. Eu vou contar	. Eu fui brincar. Com quem me amou de verdade. Agora eu tenho saudade . Tarde demais. Ah, se eu pudesse. Voltar de novo ao passado. Botar você do meu lado. Nem sei dizer. Vê companheiro. Eu fui pensar do seu jeito. Agora eu tenho o tempo inteiro pra chorar.... Quem diz que sabe . Que entende tudo da vida. Quem diz que sabe. Que entende tudo da vida. Que o amor não tem mais segredo. Eu vou contar. Eu fui brincar. Com quem me amou de verdade. Agora eu tenho saudade . Tarde demais. Ah, se eu pudesse. Voltar de novo ao passado. Botar você do meu lado. Nem sei dizer. Vê companheiro. Eu fui pensar do seu jeito. Agora eu tenho o tempo inteiro pra chorar....  "
971,Drinking Water,Tom Jobim, Your love is rain my heart the flower. I need your love or I will die. My very life is in your power. Will I wither and fade or bloom to the sky. Água de beber. Give the flower water to drink. Água de beber. Give the flower water to drink. The rain can fall on distant deserts. The rain can fall upon the sea. The rain can fall upon the flower. Since the rain has to fall let it fall on me.  
972,"Meninos, Eu Vi",Tom Jobim," Um grande amor . Pra viver um grande amor . Eu vi o grande amor no claro olhar da minha amada, eu vi . Que todo grande amor ainda é pouco, ainda é nada, eu vi . Amores que jamais verei meninos, eu vivi . Vivendo a poesia da verdade . Também vi a cidade incendiada, eu tive medo . Eu vi a escuridão . Eu vi o que não quis . Amei mais do que pude, eu fiquei cego de paixão . E acho que enfim eu vi um homem ser feliz . Amei mais do que pude, eu fiquei cego de paixão . E acho que enfim eu vi um homem ser feliz . Ah juro que um dia eu vi um homem ser feliz . Eu vi o grande amor escancarado em cada cara, eu vi . O amor evaporando pelos céus da Guanabara . Amores de imortal verão meninas, como eu vi . Vivendo a poesia de verdade . Eu vi uma cidade enfeitiçada e tive medo . Eu vi um coração olhando o meu país . Amei mais do que pude, eu fiquei cego de paixão . E acho que enfim eu vi o homem ser feliz . Amei mais do que pude, eu fiquei cego de paixão . E acho que enfim eu vi o homem ser feliz . Ah Juro que um dia eu vi o homem ser feliz.  "
973,Piano Na Mangueira,Tom Jobim," Mangueira. Estou aqui na plataforma. Da estação primeira. O morro veio me chamar. De terno branco. E chapéu de palha. Vou me apresentar. À minha nova parceira (majestosa). Mandei subir o piano. Prá mangueira. A minha música não é de. Levantar poeira. Mas pode entrar no barracão. Onde a cabrocha pendura. A saia ao amanhecer da. Quartafeira, Mangueira. Estação primeira. Pela vida inteira. Mangueira.  "
974,Dora,Vinicius de Moraes," Dora, rainha do frevo e do maracatu. Dora, rainha cafuza de um maracatu. Te conheci no Recife dos rios. Cortado de pontes. Dos bairros das fontes coloniais. Dora, chamei. Ô, Dora. Ô, Dora. Eu vim à cidade pra ver meu bem passar. Ô, Dora, agora. No meu pensamento eu te vejo. Requebrando pra cá e hora pra lá. Meu bem. Os clarins da banda militar. Tocam para anunciar. Sua Dora agora vai passar. Venham ver o que é bom. Ô, Dora, rainha do frevo e do maracatu. Ninguém requebra nem dança melhor do que tu. Ô, Dora, rainha do frevo e do maracatu. Ninguém requebra nem dança melhor do que tu. Ô, Dora. Ô, Dora. Dora rainha do frevo e do maracatu. Dora, rainha cafuza de um maracatu. Do maracatu. Dora, rainha do maracatu.  "
975,Capricho,Nara Leão," Ai quando. Brando. Vai o vento. Lento. À lua. Nua. Perpassar sutil. E a estrela. Vela,. E sobre a linfa. A ninfa. Suspira. Mira. O divinal perfil. Num leito. Feito. De cheirosas. Rosas. Risonhos. Sonhos. Sonharemos nós. Revoltos. Soltos. Os cabelos. Belos. Vivace. A face. Tremulante a voz. Cantos. E prantos. Que suspira. A lira. A alfombra. À sombra. Encontrarei pra ti. Celuta. Escuta. De meu seio. O enleio. Vem, linda. Ainda. Há solidões aqui..  "
976,Lá vem você,Nara Leão," Lá vem você. nas notas da minha canção. um tom maior. de emoção. nas coisas mais simples que faço, meu bem, pode crer. eu sempre coloco um pedaço também de você. porque você. chegou como chega o verão. vestindo em sol. meu coração. que bate então. assim porque. só quer amar. viver, sonhar. sorrir, cantar você. lá vem você. nos versos que tento escrever. só sei rimar. eu e você. se saio bem cedo às ruas meu bem é pra ver. o mundo bonito que existe ao redor de você. e volto, então. em casa eu fico a esperar. você chegar e me fazer. amar, viver,. sorrir, cantar. dormir, porque. no meu sonhar. eu sei lá vem você. Lá vem você. nas notas da minha canção. um tom maior. de emoção. nas coisas mais simples que faço, meu bem, pode crer. eu sempre coloco um pedaço também de você. porque você. chegou como chega o verão. vestindo em sol. meu coração.  "
977,Samba Do Avião,Os Cariocas," Minha alma canta,vejo o rio de janeiro,estou morrendo. De saudade rio, teu mar, praias sem fim, rio você foi. Feito pra mim.cristo redentor, braços abertos sobre a. Guanabara este samba é só porque rio eu gosto de você. A morena sambar seu corpo todo balançarrio de sol de. Céu. De mar dentro de mais um minuto estaremos descendo no. Galeão cristo redentor braços abertos sobre a. Guanabara este samba é só porque rio eu gosto de. Você,. A morena vai sambar seu corpo todo balançar, aperte o. Cinto vamos chegar, aguas  brilhando, olhe a pista. Chegando e vamos nós.  "
978,Dirgli Solo No,Maysa, no solo no. dirgli solo no. fare finta di annoiarmi un poco e non guardarlo mai e poi. no dirgli no. ogni volta no. dargli la precisa sensazione che c'è il vuoto intorno a lui così. lui dice che. dice che lo sa. dice che ha sbagliato e che non può tornare indietro dice addio. e finisca davvero. no il coraggio di andarmene. cosa resterà di questi sogni miei. che lui non sa. ciao solo ciao. dirgli solo ciao. fare finta di avere freddo e non mandarlo più mai più.  
979,Naturalmente,João Donato," Ter nada, nada para ter. Ter cada estrada para andar. Andar em cada para ser. Ter cada nada para dar. Ser gargalhada para rir. Ser a palavra para dar. Ser serenata para ouvir. Ser ser e nada para amar. Saber a calma para ir. Perder a pressa para estar. Perder o verbo para si. Saber o sonho para lá. Ouvir a rima dor. Cantar a nota para o céu. Achar a forma para a flor. Naturalmente para Deus. Ter nada, nada para ter. Ter cada estrada para andar. Andar em cada para ser. Ter cada nada para dar. Ser gargalhada para rir. Ser a palavra para dar. Ser serenata para ouvir. Ser ser e nada para amar. Saber a calma para ir. Perder a pressa para estar. Perder o verbo para si. Saber o sonho para lá. Ouvir a rima dor. Cantar a nota para o céu. Achar a forma para a flor. Naturalmente para Deus. Viva Belém do tucupi. Belém, Belém do tacacá. Belém, Belém do açaí. Belém, Belém do GrãoPará.  "
980,Bicho do Lar,Vanessa Barum," Tô querendo cuidar de você. Entender sua língua. Trocar nossa amizade te manter. Por amor te dar guarida. Tô querendo cuidar de você. Enxugar a sua língua. Deitar nessa paixão e viver . Pra bem mais te agradar. Me deixa correr, me deixa ganhar. Acreditar no sonho. Que é sonho ainda. Com o cuidado de ser. Seu bicho do lar. Seu pop star, seu chão, sua comida.  "
981,Recado,Djalma Ferreira, Voce errou. Quando olhou pra mim. Uma esperança fez nascer em mim. Depois levou pra tão longe de nós. Seu olhar no meu. A tua voz. Voce deixou. Sem querer deixar. Uma saudade enorme em seu lugar. Depois nós dois cada qual. A mercê do seu destino. Voce sem mim. Eu sem voce. Saudade meu moleque de recado. Não diga que eu me encontro nesse estado.  
982,Mientras tanto,Gianmarco," Tomate un respiro,  . y pon en la balanza el corazon en frio.  . Guardame un abrazo,  . y tus pupilas para no perderte el paso.  . Dale la vuelta al sol  . Y mientras tanto, hablame con tu silencio  . y reemplazame en tus celos,  . sacrificame en tu almohada y en tu piel  . Y mientras tanto, equivocate en tu duda  . y a tu cama ponle cura a tus instintos  . y a tu voz ponle mi nombre  . que murmuras, y se esconde.  . Tomate un tiempo mi amor,  . que yo vivire esperando, mientras tanto....  . Tomate un respiro,  . deja que nuestras piedras se las lleve el rio  . Guardame un atajo,  . si vas en precipicio no mires abajo  . Dale la vuelta en sol  . Y mis lamentos se confunden con tus risas  . pues tu amor no tiene prisa  . si te encuentro en plena calle  . imagina que no existo, que soy nuevo en tu vereda  . que si pasas esta prueba, no habra pena que nos calle…. Y mientras tanto, hablame con tu silencio  . y reemplazame en tus celos,  . sacrificame en tu almohada y en tu piel  . Y mientras tanto, equivocate en tu duda  . y a tu cama ponle cura a tus instintos  . y a tu voz ponle mi nombre  . que murmuras, y se esconde.  . Tomate un tiempo mi amor,  . que yo vivire esperando, mientras tanto....  "
983,Essa Menina,Toquinho e Vinícius," Você não tem mesmo o que fazer, essa menina. Como é que você já fica toda feminina. Como é que você olha pra mim. Com essa falta de respeito. Olhe que isso assim não está direito, essa menina. Como é que você novinha assim toda se empina. Como é que você quando me vê. Sai requebrando desse jeito. Tudo nesta vida tem a sua hora, viu. Pois você me diga agora onde é que já se viu. Querer ser colhida assim tão fora de estação. Olhe, essa menina, suma, váse embora, tenha. compaixão. Eu já nem sei mais o que fazer com essa menina. Sem desmerecer sua beleza tão divina. Bem, ela vai ver, então vai ser. Tal como manda a natureza, viu.  "
984,Por Que Será,Toquinho e Vinícius," Por que será. Que eu ando triste por te adorar. Por que será. Que a vida insiste em se mostrar. Mais distraída dentro de um bar. Por que será. Por que será. Que o nosso assunto já se acabou. Por que será. Que o que era junto se separou. E o que era muito se definhou. Por que será. Eu, quantas vezes. Me sento à mesa de algum lugar. Falando coisas só por falar. Adiando a hora de te encontrar. É muito triste. Quando se sente tudo morrer. E ainda existe o amor. Que mente para esconder. Que o amor presente. Não tem mais nada para dizer. Por que será.  "
985,Canção Para Alguém,Vinicius de Moraes," Foste na minha vida alguém que apareceu. Para findar a dor. Foste a mulher querida. Que o destino deu. Para viver de amor. Foste esperança e magia sinceridade e poesia. Ponho nesta canção. Toda a minha emoção. Toda a sublimidade do meu amor. Nela vai eternamente o beijo mais ardente. Para a beleza da tua boca em flor. Eu a compus chorando, Nas noites cheias de luar. E tem a sinceridade que vive no meu olhar. Junto a ti deposita a saudade infinita. Que eternamente habita em meu coração.  "
986,Rancho Das Namoradas,Vinicius de Moraes," Já vem raiando a madrugada. Acorda, que lindo. Mesmo a tristeza está sorrindo. Entre as flores da manhã se abrindo nas flores do céu. O véu das nuvens que esvoaçam. Que passam pela estrela a morrer. Parecem nos dizer que não existe beleza maior do que o amanhecer. E no entanto maior, bem maior do que o céu. Bem maior do que o mar, maior que toda natureza. É a beleza que tem a mulher namorada. Seu corpo é assim como aurora ardente. Sua alma é uma estrela inocente, seu corpo uma rosa fechada. Em seus seios pudores renascem das dores. De antigos amores que vieram mas não era. Um amor que se espera, o amor primavera. São tantos os encantos que para os comparar. Nem mesmo a beleza que tem as auroras do mar.  "
987,Por Você,Vinicius de Moraes," Se você quiser a lua. Eu lhe digo tome, é sua. Porque eu fiz a lua pra você. Se você quiser a estrela da manhã. Amanhã mesmo. Eu pego e mando pra você. Por você todas as flores. Exibiram novas cores. Tudo pura inveja de você. E milhões de passarinhos. Nos seus ninhos. Compuseram. Este lindo iêiêiê. Por você, senhorazinha, menina. Que mais linda não vai ter nunca mais. E que além de ser pra frente, barralimpa. E papofirme por demais (por demais). Por você, se for o caso. Eu lhe juro que me caso, meu amor. Eu caso com você. É um atraso. Mas eu caso. Porque estou perdidamente apaixonado. Por você.  "
988,O Que É Que Tem Sentido Nesta Vida,Vinicius de Moraes," O que é que tem sentido nesta vida. Não vai ser casa e comida. Cama fofa, cobertor. Não vai ser ficar mirando os astros. Ou então andar de rastros. Pelas sendas do senhor. Para muitos é o dinheiro. Ir de janeiro a janeiro. De pé no acelerador. Eu sinceramente, preferia. Uma vida de poesia. Na vigília de um amor. Há quem creia em ter status. Sair em fotos &amp fatos. Ter ações ao portador. Eu só acredito em liberdade. E estar sempre com saudade. De viver um grande amor.  "
989,Veneta,Edu Lobo," Como num conto de fada . Ou como alguém rolando a escada . Vou pra civilização . Cabeleira incendiada . No barranco, na boléia . Uma candeia em cada mão . Eu quero um amor de primavera . Procuro letreiro de néon . Pretendo zoar a noite inteira . Preciso encontrar um homem bom . Que me deixe louca a chorar pitangas no breu . Que me beije a boca na laje do arranhacéu . E se a vida tomar jeito . Vou andar no parapeito . Com vestido de lamê . Ou sentar na esquina da fome . Da guimba, do desdém . Da gangue da Praça da Sé . Eu quero um amor de primavera . Procuro letreiro de néon . Pretendo zoar a noite inteira . Preciso encontrar um homem bom . Que estenda um tapete vermelho e me beije a mão . Que me arranque a roupa no meio da multidão.  "
